IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
45.76.216.24,443,True,NRT,JP,Saitama,,,AS20473
45.76.216.46,443,True,NRT,JP,Saitama,,,AS20473
45.76.216.65,443,True,NRT,JP,Saitama,,,AS20473
45.76.222.6,443,True,NRT,JP,Saitama,,,AS20473
45.76.222.30,8443,True,NRT,JP,Saitama,,,AS20473
45.76.222.52,8443,True,NRT,JP,Saitama,,,AS20473
45.76.227.5,443,True,ORD,US,Illinois,,,AS20473
45.76.240.244,443,True,SEA,US,Washington,,,AS20473
45.76.241.0,443,True,SEA,US,Washington,,,AS20473
45.76.241.112,8443,True,SEA,US,Washington,,,AS20473
45.76.250.241,443,True,ATL,US,Georgia,,,AS20473
45.77.1.21,443,True,SJC,US,California,,,AS20473
45.77.3.234,443,True,SJC,US,California,,,AS20473
45.77.7.3,443,True,SJC,US,California,,,AS20473
45.77.11.68,443,True,NRT,JP,Saitama,,,AS20473
45.77.14.66,443,True,NRT,JP,Saitama,,,AS20473
45.77.21.148,443,True,NRT,JP,Saitama,,,AS20473
45.77.24.82,443,True,NRT,JP,Saitama,,,AS20473
45.77.25.52,443,True,NRT,JP,Tokyo,,,AS13335
45.77.27.173,443,True,NRT,JP,Saitama,,,AS20473
45.77.31.44,443,True,NRT,JP,Saitama,,,AS20473
45.77.35.52,443,True,SIN,SG,,,,AS20473
45.77.45.12,443,True,SIN,SG,,,,AS20473
45.77.46.191,443,True,SIN,SG,,,,AS20473
45.77.47.115,443,True,HKG,HK,,,,AS55799
45.77.52.92,443,True,FRA,DE,Hesse,,,AS20473
45.77.53.75,443,True,FRA,DE,Hesse,,,AS20473
45.77.54.222,443,True,FRA,DE,Hesse,,,AS20473
45.77.57.122,443,True,LHR,GB,England,,,AS20473
45.77.60.15,443,True,CDG,FR,Île-de-France,,,AS20473
45.77.61.133,443,True,CDG,FR,Île-de-France,,,AS20473
45.77.62.142,8443,True,CDG,FR,Île-de-France,,,AS20473
45.77.63.51,8443,True,CDG,FR,Île-de-France,,,AS20473
45.77.64.64,443,True,FRA,DE,Hesse,,,AS20473
45.77.64.197,443,True,FRA,DE,Hesse,,,AS20473
45.77.65.108,443,True,FRA,DE,Hesse,,,AS20473
45.77.68.148,443,True,LAX,US,California,,,AS20473
45.77.69.90,443,True,LAX,US,California,,,AS20473
45.77.71.48,443,True,LAX,US,California,,,AS20473
45.77.71.250,443,True,LAX,US,California,,,AS20473
45.77.86.209,443,True,LAX,US,California,,,AS20473
45.77.87.93,443,True,LAX,US,California,,,AS20473
45.77.97.239,443,True,EWR,US,New Jersey,,,AS20473
45.77.98.251,443,True,EWR,US,New Jersey,,,AS20473
45.77.121.190,8443,True,LAX,US,California,,,AS20473
45.77.122.187,443,True,LAX,US,California,,,AS20473
45.77.125.174,443,True,LAX,US,California,,,AS20473
45.77.126.66,443,True,LAX,US,California,,,AS20473
45.77.127.64,443,True,LAX,US,California,,,AS20473
45.77.127.229,443,True,LAX,US,California,,,AS20473
45.77.129.201,443,True,NRT,JP,Saitama,,,AS20473
45.77.130.6,443,True,NRT,JP,Saitama,,,AS20473
45.77.130.24,443,True,NRT,JP,Saitama,,,AS20473
45.77.131.33,8443,True,NRT,JP,Saitama,,,AS20473
45.77.134.44,443,True,NRT,JP,Saitama,,,AS20473
45.77.134.188,443,True,NRT,JP,Saitama,,,AS20473
45.77.143.146,443,True,FRA,DE,Hesse,,,AS20473
45.77.146.11,443,True,EWR,US,New Jersey,,,AS20473
45.77.155.111,443,True,EWR,US,New Jersey,,,AS20473
45.77.159.123,443,True,EWR,US,New Jersey,,,AS20473
45.77.173.72,443,True,SIN,SG,,,,AS20473
45.77.174.69,443,True,SIN,SG,,,,AS20473
45.77.176.165,443,True,NRT,JP,Saitama,,,AS20473
45.77.180.114,443,True,NRT,JP,Saitama,,,AS20473
45.77.185.184,443,True,SJC,US,California,,,AS20473
45.77.186.63,443,True,SJC,US,California,,,AS20473
45.77.187.31,443,True,SJC,US,California,,,AS20473
45.77.188.88,443,True,SJC,US,California,,,AS20473
45.77.190.163,443,True,SJC,US,California,,,AS20473
45.77.195.160,443,True,MIA,US,Florida,,,AS20473
45.77.196.185,443,True,MIA,US,Florida,,,AS20473
45.77.201.185,443,True,EWR,US,New Jersey,,,AS20473
45.77.206.201,443,True,EWR,US,New Jersey,,,AS20473
45.77.207.20,443,True,EWR,US,New Jersey,,,AS20473
45.77.210.207,443,True,SEA,US,Washington,,,AS20473
45.77.213.118,443,True,SEA,US,Washington,,,AS20473
45.77.214.203,443,True,SEA,US,Washington,,,AS20473
45.77.215.171,443,True,SEA,US,Washington,,,AS20473
45.77.218.100,443,True,EWR,US,New Jersey,,,AS20473
45.77.236.204,443,True,SYD,AU,New South Wales,,,AS20473
45.77.254.80,443,True,HKG,SG,,,,AS20473
45.77.254.160,443,True,SIN,SG,,,,AS20473
45.77.254.160,8443,True,SIN,SG,,,,AS20473
64.176.4.154,8443,True,SCL,CL,Santiago Metropolitan,,,AS20473
64.176.4.225,443,True,SCL,CL,Santiago Metropolitan,,,AS20473
64.176.9.170,8443,True,SCL,CL,Santiago Metropolitan,,,AS20473
64.176.9.246,443,True,SCL,CL,Santiago Metropolitan,,,AS20473
64.176.10.195,443,True,SCL,CL,Santiago Metropolitan,,,AS20473
64.176.11.9,8443,True,SCL,CL,Santiago Metropolitan,,,AS20473
64.176.12.48,443,True,SCL,CL,Santiago Metropolitan,,,AS20473
64.176.20.69,443,True,EZE,CL,Santiago Metropolitan,,,AS20473
64.176.34.130,443,True,KIX,JP,Osaka,,,AS20473
64.176.34.173,443,True,KIX,JP,Osaka,,,AS20473
64.176.35.110,443,True,KIX,JP,Osaka,,,AS20473
64.176.35.237,443,True,KIX,JP,Osaka,,,AS20473
64.176.36.17,443,True,KIX,JP,Osaka,,,AS20473
64.176.36.89,8443,True,KIX,JP,Osaka,,,AS20473
64.176.37.248,443,True,KIX,JP,Osaka,,,AS20473
64.176.39.250,443,True,KIX,JP,Osaka,,,AS20473
64.176.42.143,443,True,KIX,JP,Osaka,,,AS20473
64.176.42.143,8443,True,KIX,JP,Osaka,,,AS20473
64.176.42.160,443,True,KIX,JP,Osaka,,,AS20473
64.176.44.23,443,True,KIX,JP,Osaka,,,AS20473
64.176.52.157,443,True,KIX,JP,Osaka,,,AS20473
64.176.54.102,443,True,KIX,JP,Osaka,,,AS20473
64.176.54.200,443,True,KIX,JP,Osaka,,,AS20473
64.176.57.245,443,True,KIX,JP,Osaka,,,AS20473
64.176.60.208,443,True,KIX,JP,Osaka,,,AS20473
64.176.61.6,443,True,KIX,JP,Osaka,,,AS20473
64.176.62.21,443,True,KIX,JP,Osaka,,,AS20473
64.176.66.112,443,True,WAW,PL,Mazovia,,,AS20473
64.176.68.73,443,True,WAW,PL,Mazovia,,,AS20473
64.176.70.106,8443,True,WAW,PL,Mazovia,,,AS20473
64.176.73.77,443,True,WAW,PL,Mazovia,,,AS20473
64.176.73.123,443,True,WAW,PL,Mazovia,,,AS20473
64.176.83.23,443,True,HKG,SG,,,,AS209699
64.176.162.190,443,True,TLV,IL,Central District,,,AS20473
64.176.167.56,8443,True,TLV,IL,Central District,,,AS20473
64.176.170.68,8443,True,TLV,IL,Central District,,,AS20473
64.176.173.231,443,True,TLV,IL,Central District,,,AS20473
64.176.181.12,443,True,MAN,GB,England,,,AS20473
64.176.189.31,443,True,MAN,GB,England,,,AS20473
64.176.189.120,443,True,MAN,GB,England,,,AS20473
64.176.196.167,443,True,EWR,US,New Jersey,,,AS20473
64.176.204.136,443,True,EWR,US,New Jersey,,,AS20473
64.176.217.138,8443,True,EWR,US,New Jersey,,,AS20473
64.176.219.210,443,True,EWR,US,New Jersey,,,AS20473
64.176.226.26,8443,True,ICN,KR,Seoul,,,AS20473
64.176.230.12,443,True,ICN,KR,Seoul,,,AS20473
64.176.231.220,443,True,ICN,KR,Seoul,,,AS20473
64.176.233.219,443,True,ICN,KR,Seoul,,,AS20473
64.177.11.62,443,True,ORD,US,Illinois,,,AS20473
64.177.68.51,443,True,TLV,IL,Central District,,,AS20473
64.177.68.250,443,True,FRA,IL,Central District,,,AS20473
64.177.84.33,443,True,QRO,MX,Querétaro,,,AS20473
64.177.112.4,443,True,ORD,US,Illinois,,,AS20473
64.177.113.100,443,True,ORD,US,Illinois,,,AS20473
64.177.114.152,443,True,ORD,US,Illinois,,,AS20473
65.20.71.82,443,True,BOM,IN,Maharashtra,,,AS20473
65.20.71.145,443,True,BOM,IN,Maharashtra,,,AS20473
65.20.73.67,443,True,ICN,KR,Seoul,,,AS20473
65.20.73.102,443,True,BOM,IN,Maharashtra,,,AS20473
65.20.76.229,443,True,BOM,IN,Maharashtra,,,AS20473
65.20.85.14,443,True,BOM,IN,Maharashtra,,,AS20473
65.20.87.11,443,True,BOM,IN,Maharashtra,,,AS20473
65.20.88.116,443,True,BOM,IN,Maharashtra,,,AS20473
65.20.100.253,443,True,MAD,ES,Madrid,,,AS20473
65.20.103.129,8443,True,MAD,ES,Madrid,,,AS20473
65.20.105.75,443,True,MAD,ES,Madrid,,,AS20473
65.20.113.2,443,True,ARN,SE,Stockholm,,,AS20473
65.20.114.152,443,True,ARN,SE,Stockholm,,,AS20473
65.20.115.191,8443,True,ARN,SE,Stockholm,,,AS20473
66.42.40.47,443,True,NRT,JP,Saitama,,,AS20473
66.42.41.35,443,True,NRT,JP,Saitama,,,AS20473
66.42.51.60,8443,True,SIN,SG,,,,AS20473
66.42.51.88,443,True,HKG,SG,,,,AS20473
66.42.54.67,443,True,SIN,SG,,,,AS20473
66.42.58.132,443,True,SIN,SG,,,,AS20473
66.42.61.215,443,True,SIN,SG,,,,AS20473
66.42.96.231,443,True,LAX,US,California,,,AS20473
66.42.97.131,443,True,LAX,US,California,,,AS20473
66.42.98.25,443,True,LAX,US,California,,,AS20473
66.42.98.176,443,True,LAX,US,California,,,AS20473
66.42.99.221,443,True,LAX,US,California,,,AS20473
66.42.101.244,8443,True,LAX,US,California,,,AS20473
66.42.103.118,443,True,LAX,US,California,,,AS20473
66.42.106.100,8443,True,LAX,US,California,,,AS20473
66.42.108.104,443,True,LAX,US,California,,,AS20473
66.42.108.246,443,True,LAX,US,California,,,AS20473
66.42.110.128,443,True,LAX,US,California,,,AS20473
66.42.110.153,443,True,LAX,US,California,,,AS20473
66.42.114.152,443,True,ORD,US,Illinois,,,AS20473
66.42.118.136,443,True,ORD,US,Illinois,,,AS20473
66.42.125.21,443,True,ORD,US,Illinois,,,AS20473
66.42.127.17,443,True,ORD,US,Illinois,,,AS20473
66.135.19.163,443,True,EWR,US,New Jersey,,,AS20473
66.135.21.55,443,True,EWR,US,New Jersey,,,AS20473
66.135.25.97,8443,True,EWR,US,New Jersey,,,AS20473
66.245.193.203,443,True,MAN,GB,England,,,AS20473
66.245.197.89,443,True,MAN,GB,England,,,AS20473
66.245.197.89,8443,True,MAN,GB,England,,,AS20473
66.245.204.103,443,True,MXP,IT,Lombardy,,,AS20473
66.245.216.41,443,True,KIX,JP,Osaka,,,AS20473
66.245.216.241,443,True,KIX,JP,Osaka,,,AS20473
66.245.217.68,8443,True,KIX,JP,Osaka,,,AS20473
66.245.219.45,443,True,KIX,JP,Osaka,,,AS20473
66.245.219.95,443,True,KIX,JP,Osaka,,,AS20473
66.245.221.10,443,True,KIX,JP,Osaka,,,AS20473
66.245.221.194,443,True,KIX,JP,Osaka,,,AS20473
67.219.97.23,443,True,MEL,AU,Victoria,,,AS20473
68.232.175.158,443,True,EWR,US,New Jersey,,,AS20473
68.232.175.194,443,True,EWR,US,New Jersey,,,AS20473
70.34.194.37,443,True,ARN,SE,Stockholm,,,AS20473
70.34.194.199,443,True,ARN,SE,Stockholm,,,AS20473
70.34.194.237,443,True,ARN,SE,Stockholm,,,AS20473
70.34.195.156,443,True,ARN,SE,Stockholm,,,AS20473
70.34.195.156,8443,True,ARN,SE,Stockholm,,,AS20473
70.34.195.182,443,True,ARN,SE,Stockholm,,,AS20473
70.34.196.96,443,True,ARN,SE,Stockholm,,,AS20473
70.34.197.112,8443,True,ARN,SE,Stockholm,,,AS20473
70.34.202.218,8443,True,ARN,SE,Stockholm,,,AS20473
70.34.204.111,8443,True,ARN,SE,Stockholm,,,AS20473
70.34.207.125,443,True,ARN,SE,Stockholm,,,AS20473
70.34.210.197,443,True,ARN,SE,Stockholm,,,AS20473
70.34.210.205,443,True,ARN,SE,Stockholm,,,AS20473
70.34.212.154,8443,True,ARN,SE,Stockholm,,,AS20473
70.34.214.142,8443,True,ARN,SE,Stockholm,,,AS20473
70.34.214.205,443,True,ARN,SE,Stockholm,,,AS20473
70.34.215.133,443,True,ARN,SE,Stockholm,,,AS20473
70.34.216.147,443,True,ARN,SE,Stockholm,,,AS20473
70.34.218.208,443,True,ARN,SE,Stockholm,,,AS20473
70.34.218.208,8443,True,ARN,SE,Stockholm,,,AS20473
70.34.219.138,8443,True,ARN,SE,Stockholm,,,AS20473
70.34.242.81,443,True,WAW,PL,Mazovia,,,AS20473
70.34.243.2,443,True,WAW,PL,Mazovia,,,AS20473
70.34.243.123,443,True,WAW,PL,Mazovia,,,AS20473
70.34.243.176,443,True,WAW,PL,Mazovia,,,AS20473
70.34.243.176,8443,True,WAW,PL,Mazovia,,,AS20473
70.34.244.243,8443,True,WAW,PL,Mazovia,,,AS20473
70.34.247.220,443,True,WAW,PL,Mazovia,,,AS20473
70.34.248.240,8443,True,WAW,PL,Mazovia,,,AS20473
70.34.250.153,443,True,WAW,PL,Mazovia,,,AS20473
70.34.251.88,443,True,WAW,PL,Mazovia,,,AS20473
70.34.252.186,443,True,WAW,PL,Mazovia,,,AS20473
78.141.196.102,443,True,LHR,GB,England,,,AS20473
78.141.203.101,8443,True,LHR,GB,England,,,AS20473
78.141.206.87,8443,True,LHR,GB,England,,,AS20473
78.141.209.247,443,True,AMS,NL,North Holland,,,AS20473
78.141.211.134,443,True,AMS,NL,North Holland,,,AS20473
78.141.212.85,443,True,AMS,NL,North Holland,,,AS20473
78.141.218.74,8443,True,AMS,NL,North Holland,,,AS20473
78.141.239.13,443,True,LHR,GB,England,,,AS20473
78.141.242.132,8443,True,LHR,GB,England,,,AS20473
80.240.20.43,443,True,FRA,DE,Hesse,,,AS20473
80.240.20.194,443,True,FRA,DE,Hesse,,,AS20473
80.240.21.152,443,True,FRA,DE,Hesse,,,AS20473
80.240.22.219,443,True,FRA,DE,Hesse,,,AS20473
80.240.22.234,443,True,FRA,DE,Hesse,,,AS20473
80.240.27.79,443,True,FRA,DE,Hesse,,,AS20473
80.240.30.72,443,True,FRA,DE,Hesse,,,AS20473
82.22.45.128,443,True,AMS,NL,North Holland,,,AS20473
82.22.45.129,443,True,AMS,NL,North Holland,,,AS20473
82.22.45.130,443,True,AMS,NL,North Holland,,,AS20473
82.22.45.131,443,True,AMS,NL,North Holland,,,AS20473
95.179.132.172,443,True,AMS,NL,North Holland,,,AS20473
95.179.132.221,443,True,AMS,NL,North Holland,,,AS20473
95.179.133.186,443,True,AMS,NL,North Holland,,,AS20473
95.179.140.212,443,True,AMS,NL,North Holland,,,AS20473
95.179.147.25,8443,True,AMS,NL,North Holland,,,AS20473
95.179.150.132,8443,True,AMS,NL,North Holland,,,AS20473
95.179.155.187,443,True,AMS,NL,North Holland,,,AS20473
95.179.160.153,8443,True,FRA,DE,Hesse,,,AS20473
95.179.168.228,8443,True,FRA,DE,Hesse,,,AS20473
95.179.170.2,443,True,FRA,DE,Hesse,,,AS20473
95.179.180.189,443,True,AMS,NL,North Holland,,,AS20473
95.179.181.92,8443,True,AMS,NL,North Holland,,,AS20473
95.179.182.101,443,True,AMS,NL,North Holland,,,AS20473
95.179.183.77,443,True,AMS,NL,North Holland,,,AS13335
95.179.187.78,443,True,AMS,NL,North Holland,,,AS20473
95.179.188.150,443,True,AMS,NL,North Holland,,,AS20473
95.179.195.144,8443,True,LHR,GB,England,,,AS20473
95.179.200.95,443,True,LHR,GB,England,,,AS20473
95.179.233.4,443,True,LHR,GB,England,,,AS20473
95.179.239.178,443,True,LHR,GB,England,,,AS20473
95.179.243.136,443,True,FRA,DE,Hesse,,,AS20473
95.179.246.190,8443,True,FRA,DE,Hesse,,,AS20473
95.179.248.158,443,True,FRA,DE,Hesse,,,AS20473
96.30.205.27,443,True,ATL,US,Georgia,,,AS20473
96.30.206.59,443,True,ATL,US,Georgia,,,AS20473
103.43.75.82,443,True,SYD,AU,New South Wales,,,AS20473
104.156.238.23,443,True,NRT,JP,Saitama,,,AS20473
104.156.238.147,8443,True,NRT,JP,Saitama,,,AS20473
104.156.239.15,443,True,NRT,JP,Saitama,,,AS20473
104.156.246.53,443,True,MIA,US,Florida,,,AS20473
104.156.250.84,443,True,EWR,US,New Jersey,,,AS20473
104.156.252.130,443,True,SEA,US,Washington,,,AS20473
104.156.252.234,8443,True,SEA,US,Washington,,,AS20473
104.207.128.18,443,True,EWR,US,New Jersey,,,AS20473
104.207.130.92,443,True,FRA,DE,Hesse,,,AS20473
104.207.134.66,443,True,EWR,US,New Jersey,,,AS20473
104.207.145.249,443,True,MIA,US,Florida,,,AS20473
104.207.145.249,8443,True,MIA,US,Florida,,,AS20473
104.207.148.126,443,True,SJC,US,California,,,AS20473
104.207.151.42,443,True,SJC,US,California,,,AS20473
104.207.152.41,443,True,LAX,US,California,,,AS20473
104.207.152.125,443,True,LAX,US,California,,,AS20473
104.207.153.159,443,True,LAX,US,California,,,AS20473
104.207.153.206,443,True,LAX,US,California,,,AS20473
104.207.154.197,443,True,LAX,US,California,,,AS20473
104.207.157.154,443,True,HKG,HK,,,,AS55799
104.207.157.238,8443,True,SEA,US,Washington,,,AS20473
104.207.158.135,443,True,ICN,KR,Seoul,,,AS20473
104.207.159.101,443,True,SEA,US,Washington,,,AS20473
104.238.129.88,443,True,EWR,US,New Jersey,,,AS20473
104.238.129.93,8443,True,EWR,US,New Jersey,,,AS20473
104.238.129.180,443,True,EWR,US,New Jersey,,,AS20473
104.238.140.120,443,True,LAX,US,California,,,AS20473
104.238.148.149,443,True,NRT,JP,Saitama,,,AS20473
104.238.149.30,443,True,NRT,JP,Saitama,,,AS20473
104.238.149.235,443,True,NRT,JP,Saitama,,,AS20473
104.238.150.161,443,True,NRT,JP,Saitama,,,AS20473
104.238.151.14,443,True,NRT,JP,Saitama,,,AS20473
104.238.153.86,443,True,SJC,US,California,,,AS14061
104.238.161.103,443,True,NRT,JP,Saitama,,,AS20473
104.238.165.41,443,True,ORD,US,Illinois,,,AS20473
104.238.172.206,443,True,LHR,GB,England,,,AS20473
104.238.177.119,8443,True,FRA,DE,Hesse,,,AS20473
104.238.177.144,443,True,FRA,DE,Hesse,,,AS20473
104.238.179.103,443,True,ATL,US,Georgia,,,AS20473
104.238.179.103,8443,True,ATL,US,Georgia,,,AS20473
104.238.181.8,443,True,SJC,US,California,,,AS20473
104.238.191.179,443,True,CDG,FR,Île-de-France,,,AS20473
107.191.46.91,443,True,CDG,FR,Île-de-France,,,AS20473
107.191.47.95,443,True,CDG,FR,Île-de-France,,,AS20473
107.191.52.196,443,True,NRT,JP,Saitama,,,AS20473
107.191.53.84,443,True,NRT,JP,Saitama,,,AS20473
107.191.53.148,443,True,NRT,JP,Saitama,,,AS20473
107.191.58.226,443,True,LAX,US,California,,,AS20473
