IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
89.58.43.138,443,TRUE,HAM,DE,Bavaria,,,AS197540
89.58.45.162,443,TRUE,FRA,DE,Bavaria,,,AS197540
89.58.45.162,8443,TRUE,FRA,DE,Bavaria,,,AS197540
89.58.55.136,443,TRUE,FRA,DE,Bavaria,,,AS197540
89.58.61.12,2053,TRUE,VIE,AT,State of Vienna,,,AS197540
91.204.45.254,443,TRUE,FRA,DE,Bavaria,,,AS197540
93.177.64.118,8443,TRUE,FRA,DE,Bavaria,,,AS197540
93.177.64.127,443,TRUE,FRA,DE,Bavaria,,,AS197540
93.177.64.127,2087,TRUE,HAM,DE,Bavaria,,,AS197540
93.177.64.127,8443,TRUE,HAM,DE,Bavaria,,,AS197540
93.177.66.99,443,TRUE,FRA,DE,Bavaria,,,AS197540
93.177.66.230,443,TRUE,FRA,DE,Bavaria,,,AS197540
94.16.104.34,443,TRUE,HAM,DE,Bavaria,,,AS197540
94.16.104.161,443,TRUE,HAM,DE,Bavaria,,,AS197540
94.16.108.158,443,TRUE,HAM,DE,Bavaria,,,AS197540
94.16.108.235,8443,TRUE,HAM,DE,Bavaria,,,AS197540
94.16.109.23,8443,TRUE,FRA,DE,Bavaria,,,AS197540
94.16.109.71,8443,TRUE,FRA,DE,Bavaria,,,AS197540
94.16.111.96,8443,TRUE,HAM,DE,Bavaria,,,AS197540
94.16.111.116,8443,TRUE,HAM,DE,Bavaria,,,AS197540
94.16.114.184,443,TRUE,FRA,DE,Bavaria,,,AS197540
94.16.121.196,8443,TRUE,FRA,DE,Bavaria,,,AS197540
94.16.121.237,8443,TRUE,FRA,DE,Bavaria,,,AS197540
94.16.122.139,443,TRUE,HAM,DE,Bavaria,,,AS197540
94.16.122.201,443,TRUE,FRA,DE,Bavaria,,,AS197540
94.16.123.100,443,TRUE,FRA,DE,Bavaria,,,AS197540
94.16.123.230,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.1.57,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.1.249,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.2.213,443,TRUE,FRA,AT,State of Vienna,,,AS197540
152.53.2.213,8443,TRUE,FRA,AT,State of Vienna,,,AS197540
152.53.3.38,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.3.249,2096,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.18.239,2053,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.19.28,443,TRUE,FRA,AT,State of Vienna,,,AS197540
152.53.19.28,8443,TRUE,FRA,AT,State of Vienna,,,AS197540
152.53.19.95,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.20.86,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.20.86,8443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.32.43,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.35.4,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.44.234,2053,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.44.234,8443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.45.7,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.47.77,443,TRUE,FRA,AT,State of Vienna,,,AS197540
152.53.47.130,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.60.131,443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.67.83,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.67.190,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.87.10,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.100.13,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.100.49,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.100.85,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.100.114,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.100.128,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.100.148,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.100.177,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.100.232,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.101.5,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.101.146,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.102.19,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.102.234,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.103.20,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.103.121,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.104.27,8443,FALSE,,,,,,
152.53.104.63,443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.104.211,443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.104.215,443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.105.151,443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.105.151,8443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.106.134,443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.110.2,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.110.45,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.111.168,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.111.169,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.111.219,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.112.63,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.112.170,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.112.170,2053,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.113.79,443,TRUE,VIE,AT,State of Vienna,,,AS197540
152.53.124.122,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.127.16,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.127.71,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.128.76,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.128.137,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.130.30,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.131.209,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.132.255,8443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.134.11,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.137.18,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.138.139,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.138.139,8443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.139.52,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.140.27,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.140.27,8443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.140.136,443,FALSE,,,,,,
152.53.140.162,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.141.20,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.141.221,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.145.89,8443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.145.127,8443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.145.159,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.148.30,8443,FALSE,,,,,,
152.53.150.233,8443,TRUE,HAM,DE,Bavaria,,,AS47147
152.53.152.74,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.152.74,8443,TRUE,FRA,DE,Bavaria,,,AS47147
152.53.152.113,443,TRUE,FRA,DE,Bavaria,,,AS47147
152.53.152.238,8443,TRUE,FRA,DE,Bavaria,,,AS47147
152.53.153.158,8443,TRUE,FRA,DE,Bavaria,,,AS47147
152.53.154.8,8443,TRUE,FRA,DE,Bavaria,,,AS47147
152.53.156.23,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.156.63,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.156.193,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.157.243,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.157.243,2087,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.157.243,8443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.158.61,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.158.61,2053,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.158.81,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.158.81,8443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.160.176,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.172.8,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.172.12,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.179.46,8443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.181.79,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.183.14,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.183.52,8443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.184.30,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.185.196,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.185.196,8443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.186.64,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.187.62,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.187.214,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.200.94,8443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.200.98,8443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.200.185,8443,TRUE,AMS,NL,North Holland,,,AS197540
152.53.224.96,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.224.96,8443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.226.37,8443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.226.84,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.226.84,8443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.228.61,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.228.170,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.229.84,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.229.84,8443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.236.205,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.237.102,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.247.253,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.250.9,8443,TRUE,FRA,DE,Bavaria,,,AS197540
152.53.250.193,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.254.23,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.53.255.10,443,TRUE,HAM,DE,Bavaria,,,AS197540
152.89.104.244,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.89.106.156,2087,TRUE,HAM,DE,Bavaria,,,AS197540
152.89.107.52,443,TRUE,FRA,DE,Bavaria,,,AS197540
152.89.107.52,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.5.79,2083,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.6.245,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.29.53,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.31.159,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.31.169,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.37.77,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.38.12,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.40.27,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.44.73,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.44.114,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.44.114,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.45.88,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.45.111,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.45.210,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.46.20,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.46.98,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.47.129,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.52.114,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.52.114,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.53.214,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.53.214,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.60.81,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.64.252,2087,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.65.62,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.65.96,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.67.218,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.69.125,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.69.211,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.71.13,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.72.243,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.72.243,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.75.28,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.75.210,2053,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.75.230,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.76.131,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.76.241,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.76.248,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.77.232,2053,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.77.232,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.79.76,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.80.233,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.82.121,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.88.116,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.88.116,2053,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.88.117,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.109.46,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.109.75,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.109.85,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.109.138,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.109.140,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.110.37,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.110.69,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.110.162,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.112.41,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.112.45,443,TRUE,FRA,AT,State of Vienna,,,AS197540
159.195.113.79,8443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.113.91,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.113.196,2053,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.115.30,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.115.92,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.139.137,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.140.216,443,TRUE,AMS,NL,North Holland,,,AS197540
159.195.141.48,443,TRUE,FRA,AT,State of Vienna,,,AS197540
159.195.141.48,8443,TRUE,FRA,AT,State of Vienna,,,AS197540
159.195.141.56,443,TRUE,FRA,AT,State of Vienna,,,AS197540
159.195.141.56,8443,TRUE,FRA,AT,State of Vienna,,,AS197540
159.195.144.220,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.145.225,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.146.64,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.151.156,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.151.156,2053,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.156.241,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.193.23,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.193.31,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.193.40,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.194.37,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.194.127,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.195.140,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.196.57,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.196.57,2053,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.197.221,2096,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.203.132,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.203.132,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.206.52,443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.206.52,8443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.212.14,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.217.207,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.218.36,2053,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.218.169,2053,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.219.232,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.225.6,2053,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.225.58,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.225.224,443,TRUE,FRA,DE,Bavaria,,,AS197540
159.195.227.70,8443,TRUE,HAM,DE,Bavaria,,,AS197540
159.195.242.42,443,TRUE,VIE,AT,State of Vienna,,,AS197540
159.195.242.133,443,TRUE,VIE,AT,State of Vienna,,,AS197540
185.162.248.225,8443,TRUE,HAM,DE,Bavaria,,,AS197540
185.163.119.231,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.170.113.164,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.170.115.118,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.183.156.199,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.183.157.213,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.183.157.213,2053,TRUE,HAM,DE,Bavaria,,,AS197540
185.183.157.213,2087,TRUE,HAM,DE,Bavaria,,,AS197540
185.183.157.213,2096,TRUE,FRA,DE,Bavaria,,,AS197540
185.183.157.213,8443,TRUE,HAM,DE,Bavaria,,,AS197540
185.183.159.3,8443,TRUE,HAM,DE,Bavaria,,,AS197540
185.194.140.31,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.207.104.13,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.207.105.166,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.207.107.203,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.216.177.193,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.216.177.197,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.228.138.130,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.232.68.37,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.233.104.234,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.233.104.246,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.233.106.77,443,TRUE,FRA,DE,Bavaria,,,AS197540
185.233.107.66,8443,TRUE,HAM,DE,Bavaria,,,AS197540
185.233.107.225,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.243.10.109,443,TRUE,HAM,DE,Bavaria,,,AS197540
185.243.10.109,8443,TRUE,FRA,DE,Bavaria,,,AS197540
185.243.10.229,443,TRUE,FRA,DE,Bavaria,,,AS197540
188.68.34.14,443,TRUE,HAM,DE,Bavaria,,,AS197540
188.68.34.198,443,FALSE,,,,,,
188.68.35.120,443,TRUE,FRA,DE,Bavaria,,,AS197540
188.68.36.138,443,TRUE,FRA,DE,Bavaria,,,AS197540
188.68.38.64,443,TRUE,HAM,DE,Bavaria,,,AS197540
188.68.41.119,2053,TRUE,HAM,DE,Bavaria,,,AS197540
188.68.41.119,8443,TRUE,HAM,DE,Bavaria,,,AS197540
188.68.42.49,443,TRUE,HAM,DE,Bavaria,,,AS197540
188.68.42.216,443,TRUE,FRA,DE,Bavaria,,,AS197540
188.68.43.154,443,TRUE,FRA,DE,Bavaria,,,AS197540
188.68.55.227,443,TRUE,HAM,DE,Bavaria,,,AS197540
188.172.229.141,8443,TRUE,FRA,AT,State of Vienna,,,AS197540
188.172.229.247,443,TRUE,VIE,AT,State of Vienna,,,AS197540
192.145.46.242,8443,TRUE,FRA,DE,Bavaria,,,AS13335
193.26.157.89,8443,TRUE,HAM,DE,Bavaria,,,AS197540
193.30.122.95,443,TRUE,FRA,DE,Bavaria,,,AS197540
193.31.27.221,443,TRUE,HAM,DE,Bavaria,,,AS197540
194.13.81.234,8443,TRUE,FRA,DE,Bavaria,,,AS197540
194.13.82.58,443,TRUE,FRA,DE,Bavaria,,,AS197540
194.13.83.16,8443,TRUE,FRA,DE,Bavaria,,,AS197540
194.36.144.196,443,TRUE,HAM,DE,Bavaria,,,AS197540
194.36.145.207,443,FALSE,,,,,,
195.128.101.188,443,TRUE,HAM,DE,Bavaria,,,AS197540
195.128.102.130,8443,TRUE,FRA,DE,Bavaria,,,AS197540
202.61.192.190,443,TRUE,FRA,DE,Bavaria,,,AS197540
202.61.192.190,8443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.193.89,443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.196.15,443,TRUE,FRA,DE,Bavaria,,,AS197540
202.61.196.15,8443,TRUE,FRA,DE,Bavaria,,,AS197540
202.61.196.138,8443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.199.117,443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.203.58,443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.224.218,443,TRUE,FRA,DE,Bavaria,,,AS197540
202.61.226.121,2053,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.226.121,8443,TRUE,FRA,DE,Bavaria,,,AS197540
202.61.228.136,443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.245.125,8443,TRUE,FRA,DE,Bavaria,,,AS197540
202.61.245.244,443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.248.206,8443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.250.230,443,TRUE,HAM,DE,Bavaria,,,AS197540
202.61.253.250,8443,TRUE,HAM,DE,Bavaria,,,AS197540
