IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
2.27.98.35,443,TRUE,FRA,DE,Hesse,,,AS202831
2.27.98.53,443,TRUE,FRA,HK,,,,AS202831
2.27.98.65,443,TRUE,FRA,DE,Hesse,,,AS202831
2.27.98.73,443,TRUE,FRA,DE,Hesse,,,AS202831
2.27.98.74,443,TRUE,FRA,DE,Hesse,,,AS202831
2.27.98.75,443,TRUE,FRA,DE,Hesse,,,AS202831
2.27.98.90,443,TRUE,FRA,DE,Hesse,,,AS202831
31.77.206.14,443,FALSE,,,,,,
31.77.206.74,443,TRUE,FRA,HK,,,,AS9304
31.77.206.117,443,TRUE,FRA,HK,,,,AS9304
118.141.196.216,443,TRUE,HKG,HK,,,,AS9304
169.40.103.17,443,TRUE,HKG,HK,,,,AS9304
223.18.205.232,443,FALSE,,,,,,
