IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
82.40.42.98,443,TRUE,NRT,JP,Tokyo,,,AS216211
82.40.42.210,443,TRUE,NRT,JP,Tokyo,,,AS216211
82.40.42.244,8443,TRUE,IAD,US,Virginia,,,AS30633
212.135.210.210,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.211.79,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.211.96,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.211.132,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.211.181,8443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.211.234,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.211.242,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.212.150,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.212.180,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.212.253,8443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.215.3,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.215.7,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.215.72,443,TRUE,NRT,JP,Tokyo,,,AS216211
212.135.215.78,443,TRUE,NRT,JP,Tokyo,,,AS216211
