IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
43.159.0.16,443,TRUE,JED,SA,Riyadh Region,,,AS132203
43.159.1.102,443,TRUE,JED,SA,Riyadh Region,,,AS132203
43.159.4.80,443,TRUE,SIN,SG,,,,AS132203
43.159.5.103,443,TRUE,JED,SA,Riyadh Region,,,AS132203
43.159.5.120,443,TRUE,JED,SA,Riyadh Region,,,AS132203
43.159.12.36,443,TRUE,HKG,HK,,,,AS132203
