IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
31.77.182.122,443,TRUE,FRA,DE,Hesse,,,AS210546
31.77.183.7,443,TRUE,AMS,FI,Uusimaa,,,AS210546
31.77.183.100,443,TRUE,AMS,FI,Uusimaa,,,AS210546
31.77.183.133,443,TRUE,ARN,KR,Seoul,,,AS210546
59.2.109.142,443,TRUE,ICN,KR,Jeollabuk-do,,,AS4766
61.77.229.182,443,TRUE,LAX,KR,Gyeonggi-do,,,AS4766
115.1.222.80,443,TRUE,ICN,KR,Gyeonggi-do,,,AS4766
118.39.0.173,443,TRUE,LAX,KR,Gyeongsangnam-do,,,AS4766
119.205.235.58,443,TRUE,ICN,KR,Seoul,,,AS4766
217.60.3.126,443,TRUE,ARN,LV,Riga,,,AS56971
217.60.3.136,443,TRUE,RIX,LV,Riga,,,AS56971
217.60.3.188,443,TRUE,RIX,LV,Riga,,,AS56971
217.60.3.198,443,TRUE,RIX,LV,Riga,,,AS56971
220.118.83.101,443,TRUE,LAX,KR,Seoul,,,AS4766
221.148.219.65,443,TRUE,LAX,KR,Seoul,,,AS4766
