IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
23.95.72.127,443,TRUE,LAX,US,California,,,AS136258
23.95.72.151,443,TRUE,LAX,US,California,,,AS136258
23.95.72.230,443,TRUE,LAX,US,California,,,AS136258
23.95.73.97,443,TRUE,DFW,US,Texas,,,AS136258
23.95.73.236,443,TRUE,DFW,US,Texas,,,AS136258
23.95.74.81,443,TRUE,IAD,US,Virginia,,,AS136258
23.95.74.199,443,TRUE,IAD,US,Virginia,,,AS136258
23.95.75.158,8443,TRUE,EWR,US,New York,,,AS136258
23.95.79.82,443,TRUE,TPA,US,Florida,,,AS136258
31.40.212.36,443,TRUE,EZE,AR,Buenos Aires F.D.,,,AS136258
37.143.128.152,443,TRUE,SCL,CL,Santiago Metropolitan,,,AS136258
37.143.129.215,443,TRUE,TLL,FI,Uusimaa,,,AS136258
37.143.131.141,8443,TRUE,ZRH,CH,Zurich,,,AS136258
45.154.205.79,2053,TRUE,LHR,GB,England,,,AS136258
45.154.206.84,443,TRUE,MAD,ES,Catalonia,,,AS136258
45.154.206.216,443,TRUE,MAD,ES,Catalonia,,,AS136258
45.154.207.42,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.43,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.107,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.115,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.116,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.134,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.146,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.147,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.165,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.205,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.210,443,TRUE,FRA,DE,Hesse,,,AS136258
45.154.207.235,443,TRUE,FRA,DE,Hesse,,,AS136258
46.16.131.199,443,TRUE,DUB,IE,Leinster,,,AS136258
64.31.63.177,443,TRUE,CDG,FR,Île-de-France,,,AS136258
86.54.82.85,443,TRUE,PRG,CZ,Prague,,,AS136258
86.54.83.199,443,TRUE,DUB,IE,Leinster,,,AS136258
91.148.135.243,443,TRUE,MRS,CY,Nicosia,,,AS136258
92.118.205.21,443,TRUE,WAW,PL,Pomerania,,,AS136258
92.118.205.180,443,TRUE,WAW,PL,Pomerania,,,AS136258
94.156.250.187,443,TRUE,LHR,GB,England,,,AS136258
96.44.152.56,443,TRUE,YYZ,CA,Ontario,,,AS136258
96.44.152.207,443,TRUE,YYZ,CA,Ontario,,,AS136258
103.75.118.144,2053,TRUE,NRT,JP,Tokyo,,,AS136258
103.75.119.40,443,TRUE,SYD,AU,New South Wales,,,AS136258
103.106.228.4,443,TRUE,NRT,JP,Tokyo,,,AS136258
103.106.228.126,2053,TRUE,NRT,JP,Tokyo,,,AS136258
103.106.229.173,2053,TRUE,HKG,SG,,,,AS136258
103.106.231.214,8443,TRUE,SYD,AU,New South Wales,,,AS136258
103.106.231.253,443,TRUE,SYD,AU,New South Wales,,,AS136258
107.174.114.188,443,TRUE,OSL,NO,Oslo,,,AS136258
109.104.152.201,443,TRUE,MCI,US,Missouri,,,AS136258
109.104.153.4,443,TRUE,AMS,NL,North Holland,,,AS136258
109.104.153.32,443,TRUE,AMS,NL,North Holland,,,AS136258
109.104.153.84,443,TRUE,AMS,NL,Flevoland,,,AS136258
109.104.153.94,443,TRUE,AMS,NL,North Holland,,,AS136258
109.104.154.124,443,TRUE,AMS,NL,North Holland,,,AS136258
109.104.154.149,443,TRUE,AMS,NL,North Holland,,,AS136258
109.104.154.172,8443,TRUE,AMS,NL,Flevoland,,,AS136258
109.104.155.188,443,TRUE,GRU,BR,São Paulo,,,AS136258
147.78.0.72,443,TRUE,DXB,AE,Fujairah,,,AS136258
147.78.0.130,8443,TRUE,DXB,AE,Fujairah,,,AS136258
147.78.0.186,2053,TRUE,DXB,AE,Fujairah,,,AS136258
147.78.0.186,8443,TRUE,DXB,AE,Fujairah,,,AS136258
147.78.1.208,443,TRUE,DFW,MX,Querétaro,,,AS136258
147.78.3.131,443,TRUE,KBP,UA,Kyiv City,,,AS136258
147.78.3.240,443,TRUE,KBP,UA,Kyiv City,,,AS136258
155.94.134.211,443,TRUE,CDG,FR,Île-de-France,,,AS136258
167.150.100.46,443,TRUE,SIN,SG,,,,AS136258
