IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
45.93.28.90,443,TRUE,ICN,KR,Seoul,,,AS138195
45.93.28.161,443,TRUE,ICN,KR,Seoul,,,AS138195
45.93.30.57,443,TRUE,ICN,KR,Seoul,,,AS138195
45.93.30.61,443,TRUE,ICN,KR,Seoul,,,AS138195
45.93.30.111,443,TRUE,ICN,KR,Seoul,,,AS138195
45.93.30.168,443,TRUE,ICN,KR,Seoul,,,AS138195
45.93.31.34,443,TRUE,ICN,KR,Seoul,,,AS138195
45.93.31.105,443,TRUE,ICN,KR,Seoul,,,AS138195
45.93.31.223,443,TRUE,ICN,KR,Seoul,,,AS138195
45.141.139.209,443,TRUE,ICN,KR,Seoul,,,AS138195
61.110.5.237,443,TRUE,ICN,KR,Seoul,,,AS138195
