IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
1.161.48.5,443,TRUE,TPE,TW,Taiwan,,,AS3462
1.161.48.7,443,TRUE,TPE,TW,Taiwan,,,AS3462
1.161.49.174,443,TRUE,TPE,TW,Taiwan,,,AS3462
1.161.52.90,443,TRUE,TPE,TW,Taiwan,,,AS3462
1.161.63.121,443,TRUE,TPE,TW,Taiwan,,,AS3462
1.161.63.155,443,TRUE,TPE,TW,Taiwan,,,AS3462
1.162.7.185,443,TRUE,SJC,TW,Taiwan,,,AS3462
1.162.156.238,443,TRUE,TPE,TW,Taiwan,,,AS3462
36.225.48.31,443,TRUE,TPE,TW,Taiwan,,,AS3462
36.230.59.143,443,TRUE,TPE,TW,Taiwan,,,AS3462
36.235.182.15,443,TRUE,TPE,TW,Taiwan,,,AS3462
60.249.21.29,443,TRUE,TPE,TW,Taiwan,,,AS3462
60.249.21.30,443,TRUE,TPE,TW,Taiwan,,,AS3462
60.249.101.167,443,TRUE,KHH,TW,Taiwan,,,AS3462
61.216.113.194,443,TRUE,TPE,TW,Takao,,,AS24165
61.216.113.196,443,TRUE,TPE,TW,Takao,,,AS24165
61.224.78.148,443,TRUE,KHH,TW,Taiwan,,,AS3462
61.224.103.44,443,TRUE,TPE,TW,Taiwan,,,AS3462
111.250.59.44,443,TRUE,TPE,TW,Taipei,,,AS3462
111.250.105.12,443,TRUE,TPE,TW,Taiwan,,,AS3462
111.250.110.144,443,TRUE,TPE,TW,Taiwan,,,AS3462
114.32.9.249,443,TRUE,TPE,TW,Taiwan,,,AS3462
114.37.199.10,443,TRUE,TPE,TW,Taiwan,,,AS3462
114.37.215.103,443,TRUE,TPE,TW,Taiwan,,,AS3462
114.37.225.243,443,TRUE,SIN,TW,Taiwan,,,AS3462
114.42.215.140,443,TRUE,KHH,TW,Taiwan,,,AS3462
114.43.129.237,443,TRUE,TPE,TW,Taipei,,,AS3462
118.165.76.179,443,TRUE,SIN,TW,Taiwan,,,AS3462
122.116.163.160,443,TRUE,TPE,TW,Taiwan,,,AS3462
125.229.205.26,443,TRUE,SIN,TW,Taiwan,,,AS3462
203.69.11.80,443,FALSE,,,,,,
203.69.11.81,443,FALSE,,,,,,
203.69.23.30,443,TRUE,SIN,TW,Taiwan,,,AS3462
211.72.147.91,443,FALSE,,,,,,
211.72.147.92,443,FALSE,,,,,,
211.75.210.32,443,TRUE,TPE,TW,Taiwan,,,AS3462
211.75.210.33,443,TRUE,TPE,TW,Taiwan,,,AS3462
211.75.210.34,443,TRUE,TPE,TW,Taiwan,,,AS3462
220.141.208.199,443,TRUE,KHH,TW,Taiwan,,,AS3462
