IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
45.197.12.118,443,TRUE,SIN,SG,,,,AS142002
154.194.0.0,443,FALSE,,,,,,
154.194.0.0,8443,FALSE,,,,,,
154.194.0.1,443,FALSE,,,,,,
154.194.0.1,8443,FALSE,,,,,,
154.194.0.2,443,FALSE,,,,,,
154.194.0.2,8443,FALSE,,,,,,
154.194.0.3,443,FALSE,,,,,,
154.194.0.3,8443,FALSE,,,,,,
154.194.0.4,443,FALSE,,,,,,
154.194.0.4,8443,FALSE,,,,,,
154.194.0.5,443,FALSE,,,,,,
154.194.0.5,8443,FALSE,,,,,,
154.194.0.6,443,FALSE,,,,,,
154.194.0.6,8443,FALSE,,,,,,
154.194.0.7,443,FALSE,,,,,,
154.194.0.7,8443,FALSE,,,,,,
154.194.0.8,443,FALSE,,,,,,
154.194.0.8,8443,FALSE,,,,,,
154.194.0.9,443,FALSE,,,,,,
154.194.0.9,8443,FALSE,,,,,,
154.194.0.10,443,FALSE,,,,,,
154.194.0.10,8443,FALSE,,,,,,
154.194.0.11,443,FALSE,,,,,,
154.194.0.11,8443,FALSE,,,,,,
154.194.0.12,443,FALSE,,,,,,
154.194.0.12,8443,FALSE,,,,,,
154.194.0.13,443,FALSE,,,,,,
154.194.0.13,8443,FALSE,,,,,,
154.194.0.14,443,FALSE,,,,,,
154.194.0.14,8443,FALSE,,,,,,
154.194.0.15,443,FALSE,,,,,,
154.194.0.15,8443,FALSE,,,,,,
154.194.0.16,443,FALSE,,,,,,
154.194.0.16,8443,FALSE,,,,,,
154.194.0.17,443,FALSE,,,,,,
154.194.0.17,8443,FALSE,,,,,,
154.194.0.18,443,FALSE,,,,,,
154.194.0.18,8443,FALSE,,,,,,
154.194.0.19,443,FALSE,,,,,,
154.194.0.19,8443,FALSE,,,,,,
154.194.0.20,443,FALSE,,,,,,
154.194.0.20,8443,FALSE,,,,,,
154.194.0.21,443,FALSE,,,,,,
154.194.0.21,8443,FALSE,,,,,,
154.194.0.22,443,FALSE,,,,,,
154.194.0.22,8443,FALSE,,,,,,
154.194.0.23,443,FALSE,,,,,,
154.194.0.23,8443,FALSE,,,,,,
154.194.0.24,443,FALSE,,,,,,
154.194.0.24,8443,FALSE,,,,,,
154.194.0.25,443,FALSE,,,,,,
154.194.0.25,8443,FALSE,,,,,,
154.194.0.26,443,FALSE,,,,,,
154.194.0.26,8443,FALSE,,,,,,
154.194.0.27,443,FALSE,,,,,,
154.194.0.27,8443,FALSE,,,,,,
154.194.0.28,443,FALSE,,,,,,
154.194.0.28,8443,FALSE,,,,,,
154.194.0.29,443,FALSE,,,,,,
154.194.0.29,8443,FALSE,,,,,,
154.194.0.30,443,FALSE,,,,,,
154.194.0.30,8443,FALSE,,,,,,
154.194.0.31,443,FALSE,,,,,,
154.194.0.31,8443,FALSE,,,,,,
154.194.0.32,443,FALSE,,,,,,
154.194.0.32,8443,FALSE,,,,,,
154.194.0.33,443,FALSE,,,,,,
154.194.0.33,8443,FALSE,,,,,,
154.194.0.34,443,FALSE,,,,,,
154.194.0.34,8443,FALSE,,,,,,
154.194.0.35,443,FALSE,,,,,,
154.194.0.35,8443,FALSE,,,,,,
154.194.0.36,443,FALSE,,,,,,
154.194.0.36,8443,FALSE,,,,,,
154.194.0.37,443,FALSE,,,,,,
154.194.0.37,8443,FALSE,,,,,,
154.194.0.38,443,FALSE,,,,,,
154.194.0.38,8443,FALSE,,,,,,
154.194.0.39,443,FALSE,,,,,,
154.194.0.39,8443,FALSE,,,,,,
154.194.0.40,443,FALSE,,,,,,
154.194.0.40,8443,FALSE,,,,,,
154.194.0.41,443,FALSE,,,,,,
154.194.0.41,8443,FALSE,,,,,,
154.194.0.42,443,FALSE,,,,,,
154.194.0.42,8443,FALSE,,,,,,
154.194.0.43,443,FALSE,,,,,,
154.194.0.43,8443,FALSE,,,,,,
154.194.0.44,443,FALSE,,,,,,
154.194.0.44,8443,FALSE,,,,,,
154.194.0.45,443,FALSE,,,,,,
154.194.0.45,8443,FALSE,,,,,,
154.194.0.46,443,FALSE,,,,,,
154.194.0.46,8443,FALSE,,,,,,
154.194.0.47,443,FALSE,,,,,,
154.194.0.47,8443,FALSE,,,,,,
154.194.0.48,443,FALSE,,,,,,
154.194.0.48,8443,FALSE,,,,,,
154.194.0.49,443,FALSE,,,,,,
154.194.0.49,8443,FALSE,,,,,,
154.194.0.50,443,FALSE,,,,,,
154.194.0.50,8443,FALSE,,,,,,
154.194.0.51,443,FALSE,,,,,,
154.194.0.51,8443,FALSE,,,,,,
154.194.0.52,443,FALSE,,,,,,
154.194.0.52,8443,FALSE,,,,,,
154.194.0.53,443,FALSE,,,,,,
154.194.0.53,8443,FALSE,,,,,,
154.194.0.54,443,FALSE,,,,,,
154.194.0.54,8443,FALSE,,,,,,
154.194.0.55,443,FALSE,,,,,,
154.194.0.55,8443,FALSE,,,,,,
154.194.0.56,443,FALSE,,,,,,
154.194.0.56,8443,FALSE,,,,,,
154.194.0.57,443,FALSE,,,,,,
154.194.0.57,8443,FALSE,,,,,,
154.194.0.58,443,FALSE,,,,,,
154.194.0.58,8443,FALSE,,,,,,
154.194.0.59,443,FALSE,,,,,,
154.194.0.59,8443,FALSE,,,,,,
154.194.0.60,443,FALSE,,,,,,
154.194.0.60,8443,FALSE,,,,,,
154.194.0.61,443,FALSE,,,,,,
154.194.0.61,8443,FALSE,,,,,,
154.194.0.62,443,FALSE,,,,,,
154.194.0.62,8443,FALSE,,,,,,
154.194.0.63,443,FALSE,,,,,,
154.194.0.63,8443,FALSE,,,,,,
154.194.0.64,443,FALSE,,,,,,
