IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
45.202.254.4,2083,TRUE,NRT,JP,Tokyo,,,AS61112
45.202.254.53,443,TRUE,NRT,JP,Tokyo,,,AS61112
45.202.254.53,8443,TRUE,NRT,JP,Tokyo,,,AS61112
45.202.254.133,443,TRUE,NRT,JP,Tokyo,,,AS61112
45.202.254.216,443,TRUE,NRT,JP,Tokyo,,,AS61112
45.202.254.253,443,TRUE,NRT,JP,Tokyo,,,AS213169
45.202.255.19,443,TRUE,NRT,JP,Tokyo,,,AS61112
45.202.255.198,443,TRUE,NRT,JP,Tokyo,,,AS61112
45.202.255.219,443,TRUE,NRT,JP,Tokyo,,,AS61112
45.202.255.239,443,TRUE,NRT,JP,Tokyo,,,AS213169
143.246.56.42,443,TRUE,LAX,US,California,,,AS61112
143.246.56.57,8443,TRUE,LAX,US,California,,,AS61112
143.246.56.194,443,TRUE,LAX,US,California,,,AS61112
143.246.56.237,443,TRUE,LAX,US,California,,,AS61112
143.246.57.22,443,TRUE,LAX,US,California,,,AS61112
143.246.57.96,443,TRUE,LAX,US,California,,,AS61112
143.246.58.11,2053,TRUE,LAX,US,California,,,AS61112
143.246.58.81,443,TRUE,LAX,US,California,,,AS61112
143.246.58.201,443,TRUE,LAX,US,California,,,AS61112
143.246.59.81,443,TRUE,LAX,US,California,,,AS61112
143.246.59.177,443,TRUE,LAX,US,California,,,AS61112
143.246.60.191,443,TRUE,LAX,US,California,,,AS61112
143.246.60.201,443,TRUE,LAX,US,California,,,AS61112
143.246.61.8,443,TRUE,LAX,US,California,,,AS61112
143.246.61.126,443,TRUE,LAX,US,California,,,AS61112
143.246.62.173,443,TRUE,LAX,US,California,,,AS61112
143.246.62.188,443,TRUE,LAX,US,California,,,AS61112
143.246.63.19,443,TRUE,LAX,US,California,,,AS61112
156.229.160.184,8443,TRUE,LAX,US,California,,,AS61112
156.229.163.161,443,TRUE,LAX,US,California,,,AS61112
156.229.163.161,8443,FALSE,,,,,,
156.229.164.116,443,TRUE,LAX,US,California,,,AS213169
156.229.165.86,443,TRUE,LAX,US,California,,,AS213169
156.229.165.168,8443,TRUE,LAX,US,California,,,AS213169
156.229.165.175,8443,TRUE,LAX,US,California,,,AS213169
156.229.165.237,8443,TRUE,LAX,US,California,,,AS213169
156.229.165.240,8443,TRUE,LAX,US,California,,,AS213169
156.229.166.17,443,TRUE,LAX,US,California,,,AS213169
156.229.166.141,443,TRUE,PDX,US,California,,,AS213169
156.229.166.175,443,TRUE,LAX,US,California,,,AS213169
156.229.167.86,443,TRUE,LAX,US,California,,,AS61112
