IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
82.152.18.16,8443,TRUE,LHR,GB,England,,,AS206300
82.152.18.56,443,TRUE,LHR,GB,England,,,AS206300
82.152.18.211,443,TRUE,LHR,GB,England,,,AS206300
82.152.64.74,443,TRUE,LHR,GB,England,,,AS206300
103.193.172.23,443,TRUE,HKG,HK,,,,AS206300
103.193.172.164,443,TRUE,HKG,HK,,,,AS206300
103.193.172.196,443,TRUE,HKG,HK,,,,AS206300
103.193.173.77,2053,TRUE,HKG,HK,,,,AS206300
103.193.173.115,443,TRUE,HKG,HK,,,,AS206300
212.134.174.181,443,TRUE,LHR,GB,England,,,AS206300
212.134.174.210,443,TRUE,LHR,GB,England,,,AS206300
