IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
2.26.24.36,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.24.46,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.24.114,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.24.167,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.25.78,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.26.33,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.26.128,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.26.152,2053,TRUE,FRA,DE,Hesse,,,AS213520
2.26.26.194,2053,TRUE,FRA,DE,Hesse,,,AS213520
2.26.26.220,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.27.137,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.26.27.165,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.26.27.233,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.26.27.238,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.26.76.89,2083,TRUE,AMS,NL,North Holland,,,AS213520
2.26.76.102,2083,TRUE,AMS,NL,North Holland,,,AS213520
2.26.76.155,8443,TRUE,AMS,NL,North Holland,,,AS213520
2.26.77.5,2053,FALSE,,,,,,
2.26.77.178,8443,TRUE,AMS,NL,North Holland,,,AS213520
2.26.77.191,8443,TRUE,AMS,NL,North Holland,,,AS213520
2.26.162.29,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.162.79,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.162.101,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.162.166,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.162.247,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.163.31,443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.163.116,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.26.163.245,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.24.35,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.24.119,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.24.193,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.24.228,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.25.13,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.25.85,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.25.87,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.25.99,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.28.10,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.28.57,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.28.82,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.28.87,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.28.127,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.28.173,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.29.3,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.29.4,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.29.9,2053,FALSE,,,,,,
2.27.29.166,8443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.29.207,443,TRUE,FRA,DE,Hesse,,,AS213520
2.27.29.223,2053,TRUE,FRA,DE,Hesse,,,AS213520
2.27.30.12,8443,TRUE,TLL,FI,Uusimaa,,,AS213520
2.27.30.16,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.27.30.80,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.27.30.185,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.27.30.188,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.27.31.38,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.27.31.114,8443,TRUE,TLL,FI,Uusimaa,,,AS213520
2.27.31.138,443,TRUE,HEL,FI,Uusimaa,,,AS213520
2.27.31.242,443,TRUE,TLL,FI,Uusimaa,,,AS213520
31.77.160.75,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.160.155,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.160.186,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.161.82,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.161.120,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.161.140,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.161.169,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.161.178,8443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.161.220,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.161.232,443,TRUE,FRA,DE,Hesse,,,AS213520
31.77.162.5,443,TRUE,AMS,NL,North Holland,,,AS213520
31.77.162.66,443,TRUE,AMS,NL,North Holland,,,AS213520
31.77.162.118,443,TRUE,AMS,NL,North Holland,,,AS213520
31.77.162.125,8443,TRUE,AMS,NL,North Holland,,,AS213520
31.77.162.129,443,TRUE,AMS,NL,North Holland,,,AS213520
31.77.162.143,2083,TRUE,AMS,NL,North Holland,,,AS213520
64.188.68.60,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.68.76,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.68.254,8443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.70.50,443,FALSE,,,,,,
64.188.70.55,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.70.129,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.70.151,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.70.237,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.71.30,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.71.31,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.71.48,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.71.130,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.71.141,8443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.71.145,8443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.71.212,8443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.74.2,443,TRUE,CDG,FI,Uusimaa,,,AS213520
64.188.74.17,443,TRUE,HEL,FI,Uusimaa,,,AS213520
64.188.74.107,443,TRUE,HEL,FI,Uusimaa,,,AS213520
64.188.74.233,443,TRUE,HEL,FI,Uusimaa,,,AS213520
64.188.104.220,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.105.86,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.105.125,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.105.160,443,FALSE,,,,,,
64.188.105.184,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.105.218,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.105.250,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.106.195,8443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.106.254,443,TRUE,FRA,DE,Hesse,,,AS213520
64.188.107.66,443,TRUE,HEL,FI,Uusimaa,,,AS213520
64.188.107.88,443,TRUE,HEL,FI,Uusimaa,,,AS213520
64.188.107.88,8443,TRUE,TLL,FI,Uusimaa,,,AS213520
64.188.107.198,8443,TRUE,TLL,FI,Uusimaa,,,AS213520
77.239.120.9,443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.120.11,8443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.120.24,443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.120.50,443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.120.77,443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.120.229,8443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.120.241,443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.120.243,443,FALSE,,,,,,
77.239.121.70,443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.121.81,443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.121.123,443,TRUE,FRA,DE,Hesse,,,AS213520
77.239.121.232,443,TRUE,FRA,DE,Hesse,,,AS213520
91.132.160.151,443,TRUE,FRA,DE,Hesse,,,AS213520
91.132.160.228,443,TRUE,FRA,DE,Hesse,,,AS213520
