IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
23.236.105.2,443,TRUE,SJC,US,California,,,AS14061
23.236.105.3,443,TRUE,SJC,US,California,,,AS14061
23.236.105.4,443,TRUE,SJC,US,California,,,AS14061
23.236.105.5,443,TRUE,SJC,US,California,,,AS14061
23.236.105.6,443,TRUE,SJC,US,California,,,AS14061
23.236.105.7,443,TRUE,SJC,US,California,,,AS14061
23.236.105.8,443,TRUE,SJC,US,California,,,AS14061
23.236.105.9,443,TRUE,SJC,US,California,,,AS14061
23.236.105.10,443,TRUE,SJC,US,California,,,AS14061
23.236.105.11,443,TRUE,SJC,US,California,,,AS14061
23.236.105.12,443,TRUE,SJC,US,California,,,AS14061
23.236.105.14,443,TRUE,SJC,US,California,,,AS14061
23.236.105.15,443,TRUE,SJC,US,California,,,AS14061
23.236.105.16,443,TRUE,SJC,US,California,,,AS14061
23.236.105.17,443,TRUE,SJC,US,California,,,AS14061
23.236.105.19,443,TRUE,SJC,US,California,,,AS14061
23.236.105.20,443,TRUE,SJC,US,California,,,AS14061
23.236.105.21,443,TRUE,SJC,US,California,,,AS14061
23.236.105.22,443,TRUE,SJC,US,California,,,AS14061
23.236.105.23,443,TRUE,SJC,US,California,,,AS14061
23.236.105.24,443,TRUE,SJC,US,California,,,AS14061
23.236.105.25,443,TRUE,SJC,US,California,,,AS14061
23.236.105.26,443,TRUE,SJC,US,California,,,AS14061
23.236.105.27,443,TRUE,SJC,US,California,,,AS14061
23.236.105.29,443,TRUE,SJC,US,California,,,AS14061
23.236.105.30,443,TRUE,SJC,US,California,,,AS14061
23.236.105.31,443,TRUE,SJC,US,California,,,AS14061
23.236.105.32,443,TRUE,SJC,US,California,,,AS14061
23.236.105.33,443,TRUE,SJC,US,California,,,AS14061
23.236.105.34,443,TRUE,SJC,US,California,,,AS14061
23.236.105.35,443,TRUE,SJC,US,California,,,AS14061
23.236.105.36,443,TRUE,SJC,US,California,,,AS14061
23.236.105.37,443,TRUE,SJC,US,California,,,AS14061
23.236.105.38,443,TRUE,SJC,US,California,,,AS14061
23.236.105.39,443,TRUE,SJC,US,California,,,AS14061
23.236.105.40,443,TRUE,SJC,US,California,,,AS14061
23.236.105.41,443,TRUE,SJC,US,California,,,AS14061
23.236.105.42,443,TRUE,SJC,US,California,,,AS14061
23.236.105.44,443,TRUE,SJC,US,California,,,AS14061
23.236.105.45,443,TRUE,SJC,US,California,,,AS14061
23.236.105.46,443,TRUE,SJC,US,California,,,AS14061
23.236.105.47,443,TRUE,SJC,US,California,,,AS14061
23.236.105.48,443,TRUE,SJC,US,California,,,AS14061
23.236.105.49,443,TRUE,SJC,US,California,,,AS14061
23.236.105.50,443,TRUE,SJC,US,California,,,AS14061
23.236.105.51,443,TRUE,SJC,US,California,,,AS14061
23.236.105.52,443,TRUE,SJC,US,California,,,AS14061
23.236.105.54,443,TRUE,SJC,US,California,,,AS14061
23.236.105.55,443,TRUE,SJC,US,California,,,AS14061
23.236.105.56,443,TRUE,SJC,US,California,,,AS14061
23.236.105.57,443,TRUE,SJC,US,California,,,AS14061
23.236.105.58,443,TRUE,SJC,US,California,,,AS14061
23.236.105.59,443,TRUE,SJC,US,California,,,AS14061
23.236.105.60,443,TRUE,SJC,US,California,,,AS14061
23.236.105.61,443,TRUE,SJC,US,California,,,AS14061
23.236.105.62,443,TRUE,SJC,US,California,,,AS14061
23.236.122.178,443,TRUE,IAD,US,Virginia,,,AS21859
23.251.121.73,443,TRUE,SJC,US,California,,,AS14061
23.251.121.77,443,TRUE,SJC,US,California,,,AS14061
23.251.121.78,443,TRUE,SJC,US,California,,,AS14061
23.251.121.85,443,TRUE,SJC,US,California,,,AS14061
23.251.121.86,443,TRUE,SJC,US,California,,,AS14061
23.251.121.90,443,TRUE,SJC,US,California,,,AS14061
23.251.121.91,443,TRUE,SJC,US,California,,,AS14061
23.251.121.119,443,TRUE,SJC,US,California,,,AS14061
23.251.121.126,443,TRUE,SJC,US,California,,,AS14061
23.251.121.192,443,TRUE,SJC,US,California,,,AS14061
23.251.121.195,443,TRUE,SJC,US,California,,,AS14061
23.251.121.196,443,TRUE,SJC,US,California,,,AS14061
23.251.121.197,443,TRUE,SJC,US,California,,,AS14061
23.251.121.200,443,TRUE,SJC,US,California,,,AS14061
23.251.121.201,443,TRUE,SJC,US,California,,,AS14061
23.251.121.202,443,TRUE,SJC,US,California,,,AS14061
23.251.121.203,443,TRUE,SJC,US,California,,,AS14061
23.251.121.225,443,TRUE,SJC,US,California,,,AS14061
23.251.121.226,443,TRUE,SJC,US,California,,,AS14061
23.251.121.227,443,TRUE,SJC,US,California,,,AS14061
23.251.121.229,443,TRUE,SJC,US,California,,,AS14061
23.251.121.230,443,TRUE,SJC,US,California,,,AS14061
23.251.121.232,443,TRUE,SJC,US,California,,,AS14061
23.251.121.234,443,TRUE,SJC,US,California,,,AS14061
23.251.121.235,443,TRUE,SJC,US,California,,,AS14061
23.251.121.237,443,TRUE,SJC,US,California,,,AS14061
23.251.121.238,443,TRUE,SJC,US,California,,,AS14061
23.251.121.239,443,TRUE,SJC,US,California,,,AS14061
23.251.121.242,443,TRUE,SJC,US,California,,,AS14061
23.251.121.243,443,TRUE,SJC,US,California,,,AS14061
23.251.121.244,443,TRUE,SJC,US,California,,,AS14061
23.251.121.246,443,TRUE,SJC,US,California,,,AS14061
23.251.121.248,443,TRUE,SJC,US,California,,,AS14061
23.251.121.251,443,TRUE,SJC,US,California,,,AS14061
23.251.121.252,443,TRUE,SJC,US,California,,,AS14061
23.251.121.254,443,TRUE,SJC,US,California,,,AS14061
31.57.228.142,443,TRUE,MRS,AE,Dubai,,,AS21859
37.202.222.55,443,TRUE,MRS,AE,Dubai,,,AS21859
85.237.211.194,8443,TRUE,DXB,AE,Dubai,,,AS21859
98.96.230.32,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.33,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.34,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.35,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.36,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.37,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.38,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.39,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.41,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.42,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.43,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.44,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.45,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.46,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.47,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.48,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.49,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.50,443,TRUE,MIA,US,Florida,,,AS62610
98.96.230.51,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.2,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.3,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.4,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.5,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.6,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.7,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.8,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.9,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.10,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.11,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.12,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.13,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.14,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.15,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.16,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.17,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.18,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.19,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.20,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.21,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.22,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.23,443,TRUE,MIA,US,Florida,,,AS62610
98.96.231.24,443,TRUE,MIA,US,Florida,,,AS62610
