IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
142.91.106.99,2053,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.106.99,8443,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.108.54,443,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.108.144,443,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.108.163,443,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.109.17,2053,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.109.17,2083,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.109.17,8443,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.109.150,2053,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.109.197,443,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.109.199,443,TRUE,NRT,JP,Tokyo,,,AS134351
142.91.109.211,443,TRUE,NRT,JP,Tokyo,,,AS134351
