IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
160.187.141.61,443,TRUE,SIN,SG,,,,AS149020
160.187.141.134,443,TRUE,SIN,SG,,,,AS149020
160.191.77.52,443,TRUE,SIN,SG,,,,AS149020
160.191.77.194,443,TRUE,SIN,SG,,,,AS149020
194.5.97.10,443,TRUE,AMS,NL,North Holland,,,AS149020
194.5.97.10,2053,TRUE,AMS,NL,North Holland,,,AS149020
194.5.97.100,443,TRUE,AMS,NL,North Holland,,,AS149020
194.5.98.17,443,TRUE,OSL,NO,Vestfold,,,AS149020
194.5.98.103,443,TRUE,OSL,NO,Vestfold,,,AS149020
194.5.98.105,2053,TRUE,OSL,NO,Vestfold,,,AS149020
194.5.98.105,8443,TRUE,OSL,NO,Vestfold,,,AS149020
