IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
31.77.103.69,443,TRUE,AMS,NL,North Holland,,,AS30058
31.77.103.218,443,TRUE,AMS,NL,North Holland,,,AS30058
31.77.103.240,443,TRUE,AMS,NL,North Holland,,,AS30058
50.7.21.63,443,TRUE,SIN,SG,,,,AS30058
50.7.21.117,443,TRUE,SIN,SG,,,,AS30058
50.7.21.174,443,TRUE,SIN,SG,,,,AS30058
50.7.28.122,443,FALSE,,,,,,
50.7.41.222,443,TRUE,AMS,NL,Flevoland,,,AS30058
50.7.41.234,443,TRUE,AMS,NL,Flevoland,,,AS30058
50.7.46.18,443,TRUE,AMS,NL,Flevoland,,,AS30058
50.7.46.19,443,TRUE,AMS,NL,Flevoland,,,AS30058
50.7.46.20,443,TRUE,AMS,NL,Flevoland,,,AS30058
50.7.46.21,443,TRUE,AMS,NL,Flevoland,,,AS30058
50.7.46.22,443,TRUE,AMS,NL,Flevoland,,,AS30058
50.7.177.143,443,TRUE,AMS,NL,Flevoland,,,AS30058
50.7.177.238,443,TRUE,AMS,NL,Flevoland,,,AS30058
62.132.1.27,443,TRUE,AMS,NL,North Holland,,,AS30058
62.132.1.32,443,TRUE,AMS,NL,North Holland,,,AS30058
62.132.1.47,443,TRUE,AMS,NL,North Holland,,,AS30058
66.90.103.106,443,TRUE,AMS,NL,Flevoland,,,AS30058
66.90.103.107,443,TRUE,AMS,NL,Flevoland,,,AS30058
66.90.103.108,443,TRUE,AMS,NL,Flevoland,,,AS30058
67.159.18.48,443,TRUE,PRG,CZ,Prague,,,AS30058
67.159.18.49,443,TRUE,PRG,CZ,Prague,,,AS30058
67.159.18.61,443,TRUE,PRG,CZ,Prague,,,AS30058
67.159.18.82,443,TRUE,PRG,CZ,Prague,,,AS30058
67.159.18.183,443,TRUE,PRG,CZ,Prague,,,AS30058
67.159.18.243,443,TRUE,PRG,CZ,Prague,,,AS30058
67.159.55.66,443,TRUE,AMS,DE,Hesse,,,AS30058
67.159.55.67,443,TRUE,AMS,DE,Hesse,,,AS30058
67.159.55.68,443,TRUE,AMS,DE,Hesse,,,AS30058
67.159.55.69,443,TRUE,AMS,DE,Hesse,,,AS30058
67.159.55.234,443,FALSE,,,,,,
67.159.55.235,443,FALSE,,,,,,
67.159.55.236,443,FALSE,,,,,,
67.159.55.237,443,FALSE,,,,,,
67.159.55.238,443,FALSE,,,,,,
67.159.55.242,443,FALSE,,,,,,
67.159.55.243,443,FALSE,,,,,,
67.159.55.244,443,FALSE,,,,,,
67.159.55.245,443,FALSE,,,,,,
67.159.55.246,443,FALSE,,,,,,
67.159.56.55,443,TRUE,LHR,GB,England,,,AS30058
82.47.245.2,443,TRUE,SIN,SG,,,,AS30058
86.53.26.2,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.3,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.4,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.5,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.6,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.7,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.14,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.15,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.16,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.19,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.24,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.47,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.48,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.49,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.50,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.59,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.62,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.64,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.66,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.69,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.70,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.71,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.72,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.73,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.74,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.124,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.128,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.131,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.132,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.133,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.134,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.137,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.141,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.142,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.143,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.144,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.145,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.148,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.149,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.155,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.156,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.26.157,443,TRUE,AMS,PL,Mazovia,,,AS30058
86.53.166.2,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.3,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.5,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.9,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.10,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.11,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.12,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.13,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.14,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.17,443,TRUE,AMS,NL,Flevoland,,,AS30058
86.53.166.19,443,TRUE,AMS,NL,Flevoland,,,AS30058
