IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
2.28.4.100,443,TRUE,FRA,DE,Saxony,,,AS24940
2.28.4.233,443,TRUE,FRA,DE,Saxony,,,AS24940
2.28.4.233,8443,TRUE,FRA,DE,Saxony,,,AS24940
2.28.7.233,8443,TRUE,FRA,DE,Saxony,,,AS24940
2.28.14.131,443,TRUE,FRA,DE,Saxony,,,AS24940
2.28.15.90,443,TRUE,FRA,DE,Saxony,,,AS24940
2.28.19.120,443,TRUE,FRA,DE,Saxony,,,AS24940
2.28.28.102,8443,TRUE,FRA,DE,Saxony,,,AS24940
2.28.49.152,443,TRUE,CDG,DE,Bavaria,,,AS24940
2.28.73.85,443,TRUE,CDG,DE,Bavaria,,,AS24940
2.29.11.63,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
5.9.217.14,443,TRUE,FRA,DE,Saxony,,,AS24940
5.9.217.15,443,TRUE,FRA,DE,Saxony,,,AS24940
5.9.226.17,443,TRUE,FRA,DE,Saxony,,,AS24940
5.9.243.43,443,TRUE,FRA,DE,Saxony,,,AS24940
5.75.143.177,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.159.159,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.159.159,8443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.162.140,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.171.196,443,FALSE,,,,,,
5.75.172.91,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.182.89,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.184.2,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.192.102,8443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.192.112,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.194.94,8443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.195.100,8443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.197.185,443,TRUE,CDG,FR,Île-de-France,,,AS56971
5.75.197.238,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.199.116,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.201.93,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.201.247,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.203.226,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.205.19,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.207.185,8443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.213.197,443,TRUE,FRA,DE,Saxony,,,AS24940
5.75.217.43,443,TRUE,FRA,DE,Saxony,,,AS24940
5.75.219.10,443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.219.10,8443,TRUE,CDG,DE,Bavaria,,,AS24940
5.75.220.97,443,TRUE,FRA,DE,Saxony,,,AS24940
5.75.233.44,443,TRUE,FRA,DE,Saxony,,,AS24940
5.75.235.115,8443,TRUE,FRA,DE,Saxony,,,AS24940
5.75.244.170,443,TRUE,FRA,DE,Saxony,,,AS24940
23.88.44.187,443,TRUE,FRA,DE,Saxony,,,AS24940
23.88.97.94,8443,TRUE,CDG,DE,Bavaria,,,AS24940
23.88.99.15,443,TRUE,CDG,DE,Bavaria,,,AS24940
23.88.101.157,443,TRUE,CDG,DE,Bavaria,,,AS24940
23.88.109.159,8443,TRUE,CDG,DE,Bavaria,,,AS24940
23.88.111.229,443,TRUE,CDG,DE,Bavaria,,,AS24940
23.88.113.130,8443,TRUE,FRA,DE,Saxony,,,AS24940
23.88.123.20,443,TRUE,FRA,DE,Saxony,,,AS24940
37.27.5.14,8443,TRUE,TLL,FI,Uusimaa,,,AS24940
37.27.11.192,443,TRUE,ARN,FI,Uusimaa,,,AS24940
37.27.12.92,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.19.18,443,FALSE,,,,,,
37.27.19.224,443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.20.35,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.24.143,443,TRUE,AMS,FI,Uusimaa,,,AS24940
37.27.27.1,443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.41.93,8443,TRUE,ARN,FI,Uusimaa,,,AS24940
37.27.43.247,443,TRUE,AMS,FI,Uusimaa,,,AS24940
37.27.90.102,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.92.60,443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.92.255,443,TRUE,AMS,FI,Uusimaa,,,AS24940
37.27.92.255,8443,TRUE,AMS,FI,Uusimaa,,,AS24940
37.27.93.145,8443,FALSE,,,,,,
37.27.113.239,443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.179.113,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.186.20,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.188.213,8443,TRUE,ARN,FI,Uusimaa,,,AS24940
37.27.196.20,443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.217.102,443,TRUE,ARN,FI,Uusimaa,,,AS24940
37.27.219.241,443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.220.64,443,TRUE,TLL,FI,Uusimaa,,,AS24940
37.27.220.78,8443,TRUE,ARN,FI,Uusimaa,,,AS24940
37.27.246.224,443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.251.220,443,TRUE,HEL,FI,Uusimaa,,,AS24940
37.27.255.1,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.4.27.170,443,TRUE,FRA,DE,Saxony,,,AS24940
46.4.76.226,443,TRUE,FRA,DE,Saxony,,,AS24940
46.4.105.165,443,TRUE,FRA,DE,Saxony,,,AS24940
46.4.174.118,8443,TRUE,FRA,DE,Saxony,,,AS24940
46.4.220.241,8443,TRUE,FRA,DE,Saxony,,,AS24940
46.62.132.108,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.134.209,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.144.116,443,FALSE,,,,,,
46.62.145.167,8443,TRUE,ARN,FI,Uusimaa,,,AS24940
46.62.146.121,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.147.232,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.150.134,8443,FALSE,,,,,,
46.62.151.66,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.160.108,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.160.234,8443,FALSE,,,,,,
46.62.160.244,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.164.80,443,TRUE,AMS,FI,Uusimaa,,,AS24940
46.62.164.80,8443,TRUE,AMS,FI,Uusimaa,,,AS24940
46.62.164.121,443,TRUE,TLL,FI,Uusimaa,,,AS24940
46.62.166.149,443,TRUE,ARN,FI,Uusimaa,,,AS24940
46.62.170.189,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.175.51,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.192.22,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.195.168,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.201.160,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.204.134,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.217.55,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.224.214,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.226.217,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.230.149,443,TRUE,ARN,FI,Uusimaa,,,AS24940
46.62.251.203,443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.62.251.203,8443,TRUE,HEL,FI,Uusimaa,,,AS24940
46.224.15.245,443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.21.216,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.78.72,8443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.85.150,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.100.184,443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.103.23,443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.108.81,443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.109.155,8443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.118.72,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.130.20,443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.131.7,443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.139.8,8443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.139.94,443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.144.196,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.154.118,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.154.163,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.158.20,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.170.194,8443,TRUE,FRA,DE,Saxony,,,AS24940
46.224.182.84,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.207.178,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.215.44,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.225.180,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.227.141,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.228.78,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.229.205,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.233.1,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.235.242,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.224.235.242,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.0.57,443,FALSE,,,,,,
46.225.5.182,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.9.106,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.12.89,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.31.235,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.48.123,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.50.33,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.50.249,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.56.131,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.77.55,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.77.98,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.82.231,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.84.188,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.97.236,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.98.43,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.107.73,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.119.149,443,FALSE,,,,,,
46.225.119.152,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.121.59,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.121.230,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.128.103,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.133.101,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.139.245,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.142.59,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.149.10,443,TRUE,FRA,DE,Saxony,,,AS24940
46.225.149.166,443,TRUE,FRA,DE,Saxony,,,AS24940
46.225.174.138,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.187.178,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.210.98,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.227.22,443,FALSE,,,,,,
46.225.232.103,8443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.234.195,443,TRUE,CDG,DE,Bavaria,,,AS24940
46.225.248.92,443,TRUE,CDG,DE,Bavaria,,,AS24940
49.12.2.17,443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.10.161,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.39.172,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.42.168,443,FALSE,,,,,,
49.12.62.150,443,TRUE,FRA,DE,Bavaria,,,AS24940
49.12.87.225,443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.119.73,443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.169.100,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.208.254,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.212.65,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.213.163,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.235.171,443,TRUE,CDG,DE,Bavaria,,,AS24940
49.12.237.71,443,TRUE,CDG,DE,Bavaria,,,AS24940
49.12.240.240,443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.241.50,443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.241.100,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.12.243.75,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.8.121,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.34.58,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.37.46,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.50.94,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.64.206,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.73.56,8443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.73.140,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.84.124,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.92.156,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.105.13,443,TRUE,TLL,DE,Bavaria,,,AS24940
49.13.105.100,443,TRUE,FRA,DE,Bavaria,,,AS24940
49.13.112.169,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.120.47,443,TRUE,FRA,DE,Saxony,,,AS24940
49.13.147.120,443,TRUE,CDG,DE,Bavaria,,,AS24940
49.13.158.108,443,TRUE,CDG,DE,Bavaria,,,AS24940
