IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
64.204.48.24,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.48.24,8443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.48.38,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.48.62,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.48.68,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.48.118,8443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.49.113,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.49.136,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.49.221,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.49.222,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.49.223,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.49.236,443,TRUE,NRT,JP,Tokyo,,,AS206069
64.204.49.246,443,TRUE,NRT,JP,Tokyo,,,AS206069
82.22.26.202,443,TRUE,NRT,JP,Tokyo,,,AS206069
82.22.26.212,443,TRUE,NRT,JP,Tokyo,,,AS206069
87.76.198.228,443,TRUE,NRT,JP,Tokyo,,,AS206069
87.76.198.243,443,TRUE,NRT,JP,Tokyo,,,AS206069
