IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
14.137.244.121,443,TRUE,SJC,JP,Tokyo,,,AS979
23.141.204.118,8443,TRUE,LAX,US,California,,,AS174
23.141.204.123,8443,TRUE,LAX,US,California,,,AS174
23.141.204.141,8443,TRUE,LAX,US,California,,,AS174
23.141.204.195,8443,TRUE,LAX,US,California,,,AS174
23.141.204.225,8443,TRUE,LAX,US,California,,,AS174
23.144.4.59,443,TRUE,LAX,US,California,,,AS979
23.144.12.63,443,TRUE,LAX,US,California,,,AS979
23.144.20.118,443,TRUE,LAX,US,California,,,AS979
23.144.20.143,443,TRUE,LAX,US,California,,,AS979
23.144.20.224,443,TRUE,LAX,US,California,,,AS979
23.144.68.26,443,TRUE,LAX,US,California,,,AS979
23.144.124.76,443,TRUE,LAX,US,California,,,AS979
23.144.124.135,443,TRUE,LAX,US,California,,,AS979
23.144.124.185,443,TRUE,LAX,US,California,,,AS979
23.147.56.186,443,TRUE,SJC,US,California,,,AS979
23.148.204.147,443,TRUE,LAX,US,California,,,AS979
23.148.204.192,443,TRUE,LAX,US,California,,,AS979
23.148.204.200,443,TRUE,LAX,US,California,,,AS979
23.148.204.200,8443,TRUE,LAX,US,California,,,AS979
23.148.204.247,443,TRUE,LAX,US,California,,,AS979
38.34.13.94,443,TRUE,LAX,US,California,,,AS979
38.47.112.54,443,TRUE,SJC,US,California,,,AS979
38.47.113.201,443,TRUE,LAX,US,California,,,AS979
38.47.114.215,443,TRUE,LAX,US,California,,,AS979
38.47.115.19,443,TRUE,LAX,US,California,,,AS979
38.47.115.223,443,TRUE,LAX,US,California,,,AS979
38.47.115.252,443,TRUE,LAX,US,California,,,AS979
38.47.116.30,443,TRUE,LAX,US,California,,,AS979
38.47.116.125,443,TRUE,LAX,US,California,,,AS979
38.47.116.252,8443,TRUE,LAX,US,California,,,AS979
38.47.117.25,443,TRUE,LAX,US,California,,,AS979
38.47.117.68,443,TRUE,LAX,US,California,,,AS979
38.47.118.156,443,TRUE,LAX,US,California,,,AS979
38.47.119.2,443,TRUE,LAX,US,California,,,AS979
38.47.119.183,443,TRUE,LAX,US,California,,,AS979
38.47.119.200,443,TRUE,LAX,US,California,,,AS979
38.58.57.55,443,TRUE,LAX,US,California,,,AS979
38.76.150.82,443,TRUE,LAX,US,California,,,AS979
38.92.14.119,443,TRUE,SJC,US,California,,,AS979
38.150.33.206,443,TRUE,LAX,US,California,,,AS979
38.175.199.66,443,TRUE,HKG,HK,,,,AS979
38.207.162.247,443,TRUE,LAX,US,California,,,AS979
38.207.163.197,443,TRUE,LAX,US,California,,,AS979
38.207.163.224,443,TRUE,LAX,US,California,,,AS979
38.207.166.10,443,TRUE,LAX,US,California,,,AS979
38.207.166.86,443,TRUE,LAX,US,California,,,AS979
38.207.166.218,443,TRUE,LAX,US,California,,,AS979
38.207.166.229,443,TRUE,LAX,US,California,,,AS979
38.207.167.26,443,TRUE,LAX,US,California,,,AS979
38.207.167.59,443,TRUE,LAX,US,California,,,AS979
38.207.167.122,443,TRUE,LAX,US,California,,,AS979
38.207.167.129,443,TRUE,LAX,US,California,,,AS979
38.207.167.154,443,TRUE,LAX,US,California,,,AS979
38.207.168.71,443,TRUE,LAX,US,California,,,AS979
38.207.168.229,443,TRUE,SJC,US,California,,,AS979
38.207.168.245,443,TRUE,LAX,US,California,,,AS979
38.207.169.105,443,TRUE,LAX,US,California,,,AS979
38.207.170.36,443,TRUE,LAX,US,California,,,AS979
38.207.170.117,443,TRUE,LAX,US,California,,,AS979
38.207.170.203,443,TRUE,LAX,US,California,,,AS979
38.207.170.234,443,TRUE,LAX,US,California,,,AS979
38.207.171.127,443,TRUE,LAX,US,California,,,AS979
38.207.171.175,443,TRUE,LAX,US,California,,,AS979
38.207.171.199,443,TRUE,LAX,US,California,,,AS979
38.207.182.11,443,TRUE,LAX,US,California,,,AS979
38.207.182.87,443,TRUE,LAX,US,California,,,AS979
38.207.182.96,443,TRUE,LAX,US,California,,,AS979
38.207.182.153,443,TRUE,LAX,US,California,,,AS979
38.207.182.180,443,TRUE,LAX,US,California,,,AS979
38.207.183.2,443,TRUE,LAX,US,California,,,AS979
38.207.183.177,443,TRUE,LAX,US,California,,,AS979
38.207.183.184,443,TRUE,LAX,US,California,,,AS979
38.207.183.204,443,TRUE,LAX,US,California,,,AS979
38.207.186.19,443,TRUE,LAX,US,California,,,AS979
38.207.186.19,8443,TRUE,LAX,US,California,,,AS979
38.207.186.116,443,FALSE,,,,,,
38.207.187.7,443,TRUE,SJC,US,California,,,AS979
38.207.187.238,443,TRUE,LAX,US,California,,,AS979
38.207.188.21,443,TRUE,LAX,US,California,,,AS979
38.207.188.66,443,TRUE,LAX,US,California,,,AS979
38.207.188.199,443,TRUE,LAX,US,California,,,AS979
38.207.188.245,443,TRUE,LAX,US,California,,,AS979
38.207.189.40,443,TRUE,LAX,US,California,,,AS979
38.207.189.95,443,TRUE,LAX,US,California,,,AS979
38.207.189.179,443,TRUE,LAX,US,California,,,AS979
38.207.190.154,443,TRUE,SJC,US,California,,,AS979
38.207.190.164,443,TRUE,LAX,US,California,,,AS979
38.207.190.173,443,TRUE,LAX,US,California,,,AS979
38.207.190.221,443,TRUE,LAX,US,California,,,AS979
38.207.191.87,443,TRUE,LAX,US,California,,,AS979
38.246.228.112,443,TRUE,LAX,US,California,,,AS979
38.246.230.77,443,TRUE,LAX,US,California,,,AS979
38.246.230.236,443,TRUE,LAX,US,California,,,AS979
38.246.244.90,443,FALSE,,,,,,
64.81.117.217,443,TRUE,LAX,US,California,,,AS979
64.83.12.244,443,FALSE,,,,,,
64.83.13.238,443,FALSE,,,,,,
64.83.15.129,443,TRUE,LAX,US,California,,,AS979
64.83.17.48,443,FALSE,,,,,,
64.83.17.121,443,FALSE,,,,,,
64.83.17.234,443,FALSE,,,,,,
64.83.17.252,443,FALSE,,,,,,
64.83.20.192,443,TRUE,LAX,US,California,,,AS979
64.83.25.100,443,TRUE,LAX,US,California,,,AS979
64.83.29.67,443,TRUE,LAX,US,California,,,AS979
64.83.29.149,443,TRUE,LAX,US,California,,,AS979
64.83.29.200,443,TRUE,LAX,US,California,,,AS979
64.83.29.232,443,TRUE,LAX,US,California,,,AS979
64.83.30.8,443,TRUE,LAX,US,California,,,AS979
64.83.31.71,443,TRUE,LAX,US,California,,,AS979
64.83.31.114,443,TRUE,LAX,US,California,,,AS979
64.83.31.131,443,TRUE,LAX,US,California,,,AS979
64.83.31.191,8443,TRUE,LAX,US,California,,,AS979
64.83.35.17,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.37.27,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.37.149,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.37.207,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.37.223,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.38.37,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.39.176,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.40.53,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.40.57,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.40.108,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.46.107,443,TRUE,NRT,JP,Tokyo,,,AS979
64.83.46.148,443,TRUE,NRT,JP,Tokyo,,,AS979
64.90.1.185,443,TRUE,HKG,HK,,,,AS979
64.90.6.18,443,TRUE,HKG,HK,,,,AS979
64.90.7.42,443,TRUE,HKG,HK,,,,AS979
64.90.18.24,443,TRUE,HKG,HK,,,,AS979
64.90.23.111,443,FALSE,,,,,,
64.90.24.26,443,TRUE,HKG,HK,,,,AS979
64.90.24.63,443,TRUE,HKG,HK,,,,AS979
64.90.24.236,443,TRUE,HKG,HK,,,,AS979
64.90.28.28,443,TRUE,HKG,HK,,,,AS61112
64.90.28.87,443,TRUE,HKG,HK,,,,AS61112
64.90.28.110,443,TRUE,HKG,HK,,,,AS61112
64.90.28.194,443,TRUE,HKG,HK,,,,AS61112
72.249.200.122,8443,TRUE,LAX,US,California,,,AS979
72.249.202.27,443,TRUE,LAX,US,California,,,AS979
103.207.69.104,443,TRUE,HKG,HK,,,,AS979
154.7.180.202,443,TRUE,LAX,US,California,,,AS979
154.7.183.116,443,TRUE,LAX,US,California,,,AS979
154.9.30.123,443,TRUE,LAX,US,California,,,AS979
154.9.30.171,443,TRUE,LAX,US,California,,,AS979
154.9.224.40,443,TRUE,LAX,US,California,,,AS979
154.9.224.175,443,TRUE,SJC,US,California,,,AS979
154.9.227.100,443,TRUE,LAX,US,California,,,AS979
154.9.228.6,8443,TRUE,SJC,US,California,,,AS979
154.9.228.61,8443,TRUE,SJC,US,California,,,AS979
154.9.234.189,443,TRUE,LAX,US,California,,,AS979
154.9.234.193,443,TRUE,LAX,US,California,,,AS979
154.9.235.13,443,TRUE,LAX,US,California,,,AS979
154.9.239.44,443,TRUE,LAX,US,California,,,AS979
154.9.239.146,443,TRUE,LAX,US,California,,,AS979
154.9.239.176,443,TRUE,SJC,US,California,,,AS979
154.9.239.212,8443,TRUE,SJC,US,California,,,AS979
154.9.240.98,8443,TRUE,SJC,US,California,,,AS979
154.9.241.75,443,TRUE,LAX,US,California,,,AS979
154.9.241.127,8443,TRUE,LAX,US,California,,,AS979
154.9.241.186,443,TRUE,LAX,US,California,,,AS979
154.9.243.154,443,TRUE,LAX,US,California,,,AS979
154.9.249.40,443,TRUE,LAX,US,California,,,AS979
154.9.249.69,8443,TRUE,LAX,US,California,,,AS13335
154.9.249.93,8443,TRUE,LAX,US,California,,,AS979
154.9.249.231,443,TRUE,LAX,US,California,,,AS979
154.9.251.22,443,TRUE,LAX,US,California,,,AS979
154.9.251.22,8443,TRUE,LAX,US,California,,,AS979
154.9.254.63,443,TRUE,LAX,US,California,,,AS979
154.9.254.141,443,TRUE,LAX,US,California,,,AS979
154.12.35.14,443,TRUE,LAX,US,California,,,AS979
154.12.35.19,443,FALSE,,,,,,
154.12.38.212,443,TRUE,LAX,US,California,,,AS979
154.12.45.227,443,TRUE,LAX,US,California,,,AS979
154.12.52.146,443,TRUE,LAX,US,California,,,AS979
154.12.52.216,443,TRUE,LAX,US,California,,,AS979
154.12.52.242,443,TRUE,LAX,US,California,,,AS979
154.12.53.59,8443,TRUE,SJC,US,California,,,AS979
154.21.195.80,443,TRUE,LAX,US,California,,,AS979
154.21.195.249,443,TRUE,LAX,US,California,,,AS979
154.21.196.18,443,TRUE,LAX,US,California,,,AS979
154.21.196.84,443,TRUE,LAX,US,California,,,AS979
154.21.196.97,443,TRUE,LAX,US,California,,,AS979
154.21.196.112,443,TRUE,LAX,US,California,,,AS979
154.21.196.170,443,TRUE,LAX,US,California,,,AS979
154.21.197.32,443,TRUE,LAX,US,California,,,AS979
154.21.198.73,443,TRUE,LAX,US,California,,,AS979
154.21.199.51,443,TRUE,LAX,US,California,,,AS979
154.21.199.138,443,TRUE,LAX,US,California,,,AS979
154.21.203.140,443,TRUE,HKG,HK,,,,AS979
154.29.145.82,443,TRUE,LAX,US,California,,,AS979
154.29.145.99,443,TRUE,LAX,US,California,,,AS979
154.29.145.150,443,TRUE,LAX,US,California,,,AS979
154.29.145.201,443,TRUE,LAX,US,California,,,AS979
154.29.150.41,443,TRUE,LAX,US,California,,,AS979
154.29.150.87,443,TRUE,LAX,US,California,,,AS979
154.29.150.164,8443,TRUE,LAX,US,California,,,AS979
154.29.150.196,443,TRUE,LAX,US,California,,,AS979
154.29.154.17,443,TRUE,LAX,US,California,,,AS979
154.29.154.239,443,TRUE,LAX,US,California,,,AS979
154.36.129.58,443,TRUE,LAX,US,California,,,AS979
154.36.136.50,443,TRUE,LAX,US,California,,,AS979
154.36.136.137,443,TRUE,LAX,US,California,,,AS979
154.36.137.116,8443,TRUE,LAX,US,California,,,AS979
154.36.137.121,8443,TRUE,LAX,US,California,,,AS979
154.36.137.155,443,TRUE,LAX,US,California,,,AS979
154.36.137.248,443,TRUE,LAX,US,California,,,AS979
154.36.154.29,443,TRUE,NRT,JP,Tokyo,,,AS979
154.36.155.12,443,TRUE,NRT,JP,Tokyo,,,AS979
154.36.156.224,443,TRUE,SEA,JP,Tokyo,,,AS979
154.36.157.6,8443,TRUE,NRT,JP,Tokyo,,,AS979
154.36.170.93,443,TRUE,LAX,US,California,,,AS979
154.36.178.44,443,TRUE,SJC,JP,Tokyo,,,AS979
154.36.183.237,443,TRUE,NRT,JP,Tokyo,,,AS979
154.37.211.145,443,TRUE,LAX,US,California,,,AS979
154.37.223.115,443,TRUE,HKG,HK,,,,AS979
154.40.34.236,443,TRUE,LAX,US,California,,,AS979
154.40.35.81,443,TRUE,SJC,US,California,,,AS979
154.40.35.90,443,TRUE,LAX,US,California,,,AS979
154.40.40.236,443,TRUE,LAX,US,California,,,AS979
154.40.50.2,8443,TRUE,LAX,US,California,,,AS979
154.40.50.111,443,TRUE,LAX,US,California,,,AS979
154.40.50.111,8443,TRUE,LAX,US,California,,,AS979
154.40.55.52,443,TRUE,LAX,US,California,,,AS979
154.40.55.151,443,TRUE,LAX,US,California,,,AS979
154.40.59.151,443,TRUE,LAX,US,California,,,AS979
154.40.59.195,443,TRUE,LAX,US,California,,,AS979
154.40.59.231,443,TRUE,LAX,US,California,,,AS979
154.44.0.214,443,TRUE,LAX,US,California,,,AS979
154.44.14.99,443,TRUE,LAX,US,California,,,AS979
154.44.14.203,443,FALSE,,,,,,
154.64.224.2,443,TRUE,LAX,US,California,,,AS979
154.64.224.211,443,TRUE,LAX,US,California,,,AS979
154.64.232.167,443,TRUE,LAX,US,California,,,AS979
154.64.235.1,443,TRUE,SJC,US,California,,,AS979
154.64.235.6,443,TRUE,SJC,US,California,,,AS979
154.64.235.115,443,TRUE,EZE,US,California,,,AS979
154.64.235.116,443,TRUE,EZE,US,California,,,AS979
154.64.235.168,443,TRUE,SJC,US,California,,,AS979
154.64.235.182,443,TRUE,EZE,US,California,,,AS979
154.64.235.197,443,TRUE,EZE,US,California,,,AS979
154.64.235.219,443,TRUE,LAX,US,California,,,AS979
154.64.235.221,443,TRUE,SJC,US,California,,,AS979
154.64.235.233,443,TRUE,SJC,US,California,,,AS979
154.64.235.247,443,TRUE,SJC,US,California,,,AS979
154.64.236.51,443,TRUE,SJC,US,California,,,AS979
154.64.236.54,443,TRUE,EZE,US,California,,,AS979
154.64.236.56,443,TRUE,SJC,US,California,,,AS979
154.64.236.85,443,TRUE,SJC,US,California,,,AS979
154.64.236.181,443,TRUE,SJC,US,California,,,AS979
