IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
64.56.71.64,443,TRUE,SIN,SG,,,,AS22439
64.56.71.64,8443,TRUE,SIN,SG,,,,AS22439
64.56.71.76,443,TRUE,SIN,SG,,,,AS22439
64.56.71.152,443,TRUE,SIN,SG,,,,AS22439
64.56.71.152,8443,TRUE,SIN,SG,,,,AS22439
70.36.108.101,443,TRUE,LAX,US,California,,,AS22439
70.36.125.83,443,TRUE,LAX,US,California,,,AS22439
74.222.12.41,443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.12.84,8443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.12.165,443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.12.165,8443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.12.174,8443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.12.199,8443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.12.206,443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.12.211,443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.12.215,443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.29.53,443,TRUE,NRT,JP,Tokyo,,,AS22439
74.222.29.85,443,FALSE,,,,,,
